cenario;arquivo;linha;tempo_s;politica;tarefa;jobs;misses;miss_pct;exec_min_us;exec_avg_us;exec_max_us;resp_min_us;resp_avg_us;resp_max_us;lat_inicio_max_us;jitter_avg_us;jitter_max_us;cpu_pct;evento_us;inicio_us;fim_us
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;40;15.0;DM;NAV_PLAN;6;3;50.0;4;31903.0;65910;1609;33862.5;68878;3079;1110.2;1640;0.336;14967544;14970512;15036422
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;41;15.0;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;45;20.0;DM;FUS_IMU;4000;0;0.0;2027;2070.7;2395;1923;1966.7;2291;5;103.9;105;41.698;20042136;20042032;20044060
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;46;20.0;DM;CTRL_ATT;4000;0;0.0;1352;1353.5;1419;3410;3455.0;3795;2425;84.2;366;27.856;20042032;20044090;20045443
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;47;20.0;DM;NAV_PLAN;7;3;42.857;4;27346.0;65910;1234;29201.3;68878;3079;1199.9;1738;0.046;19019282;19020512;19020516
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;48;20.0;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;54;25.0;DM;FUS_IMU;5000;0;0.0;2027;2062.3;2395;1920;1958.4;2291;5;103.9;108;41.153;25042136;25042032;25044059
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;55;25.0;DM;CTRL_ATT;5000;0;0.0;1352;1353.4;1419;3410;3446.5;3795;2425;67.7;366;27.877;25042032;25044090;25045443
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;56;25.0;DM;NAV_PLAN;9;4;44.444;4;27994.7;65910;1234;29902.8;68878;3079;1190.1;1738;0.381;24823902;24825512;24825516
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;57;25.0;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;63;30.0;DM;FUS_IMU;6000;0;0.0;2027;2056.7;2395;1920;1952.8;2291;5;104.0;108;41.157;30042136;30042032;30044060
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;64;30.0;DM;CTRL_ATT;6000;0;0.0;1352;1353.4;1419;3410;3441.0;3795;2425;56.7;366;27.914;30042032;30044090;30045443
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;65;30.0;DM;NAV_PLAN;11;5;45.455;4;28370.5;65910;1234;30287.4;68878;3079;1122.8;1738;0.381;29022913;29025531;29025535
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;66;30.0;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;72;35.0;DM;FUS_IMU;7000;0;0.0;2027;2052.7;2395;1920;1948.8;2291;5;104.0;108;41.151;35042136;35042032;35044060
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;73;35.0;DM;CTRL_ATT;7000;0;0.0;1352;1353.4;1419;3410;3437.0;3795;2425;48.8;366;27.862;35042032;35044090;35045443
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;74;35.0;DM;NAV_PLAN;12;5;41.667;4;26006.8;65910;63;27768.7;68878;3079;1242.6;2560;0.042;32391468;32391526;32391531
05;05_DM_PREEMPTIVO_80MHz_UNICORE.txt;75;35.0;DM;FAIL_SAFE;1;1;100.0;14768;14768.0;14768;14792;14792.0;14792;24;0.0;0;0.09;30695761;30695785;30710553
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;20;5.0;DM;FUS_IMU;1000;0;0.0;668;669.6;763;614;615.7;763;0;53.9;54;13.585;5040629;5040575;5041244
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;21;5.0;DM;CTRL_ATT;1000;0;0.0;451;451.5;513;1130;1131.6;1402;889;1.8;206;9.311;5040575;5041254;5041705
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;22;5.0;DM;NAV_PLAN;3;0;0.0;2;2703.0;8086;55;2747.7;8099;68;31.7;55;0.268;4771679;4771732;4771734
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;23;5.0;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.002;0;0;0
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;29;10.0;DM;FUS_IMU;2000;0;0.0;668;675.8;790;614;621.8;763;0;54.0;54;13.829;10040629;10040575;10041354
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;30;10.0;DM;CTRL_ATT;2000;0;0.0;451;451.3;513;1130;1137.6;1402;889;14.1;206;9.304;10040575;10041365;10041816
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;31;10.0;DM;NAV_PLAN;4;0;0.0;2;3770.8;8086;55;3806.5;8099;68;34.8;55;0.113;9772641;9772650;9779624
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;32;10.0;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;38;15.0;DM;FUS_IMU;3000;0;0.0;668;682.8;797;614;628.9;763;0;54.0;54;14.134;15040629;15040575;15041354
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;39;15.0;DM;CTRL_ATT;3000;0;0.0;451;451.3;513;1130;1144.7;1402;889;28.3;206;9.307;15040575;15041365;15041816
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;40;15.0;DM;NAV_PLAN;6;0;0.0;2;3616.7;8086;55;3807.8;8099;925;175.8;846;0.183;13340922;13341847;13348462
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;41;15.0;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;46;20.0;DM;FUS_IMU;4000;0;0.0;668;683.1;797;614;629.1;763;0;54.0;54;13.87;20040629;20040575;20041244
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;47;20.0;DM;CTRL_ATT;4000;0;0.0;451;451.3;513;1129;1145.0;1402;889;29.0;206;9.302;20040575;20041254;20041705
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;48;20.0;DM;NAV_PLAN;8;0;0.0;2;3750.2;8300;28;3898.5;8313;925;245.9;899;0.182;20025552;20025565;20033865
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;49;20.0;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;60;25.0;DM;FUS_IMU;5000;0;0.0;668;680.4;797;614;626.4;763;0;54.0;54;13.581;25040629;25040575;25041244
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;61;25.0;DM;CTRL_ATT;5000;0;0.0;451;451.3;513;1129;1142.3;1402;889;23.5;206;9.31;25040575;25041258;25041709
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;62;25.0;DM;NAV_PLAN;11;0;0.0;1;3322.2;8300;15;3478.8;8313;925;269.1;899;0.245;23377408;23377422;23377423
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;63;25.0;DM;FAIL_SAFE;1;0;0.0;3149;3149.0;3149;3162;3162.0;3162;13;0.0;0;0.03;24855517;24855530;24858679
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;67;30.0;DM;FUS_IMU;6000;0;0.0;668;678.6;797;614;624.6;763;0;54.0;54;13.571;30040629;30040575;30041244
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;68;30.0;DM;CTRL_ATT;6000;0;0.0;451;451.3;513;1129;1140.4;1402;889;19.8;206;9.304;30040575;30041258;30041709
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;69;30.0;DM;NAV_PLAN;12;0;0.0;1;3045.4;8300;15;3190.2;8313;925;246.7;899;0.066;26762381;26762395;26762396
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;70;30.0;DM;FAIL_SAFE;1;0;0.0;3149;3149.0;3149;3162;3162.0;3162;13;0.0;0;0.0;24855517;24855530;24858679
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;72;35.0;DM;FUS_IMU;7000;0;0.0;668;677.2;797;614;623.2;763;0;54.0;54;13.568;35040629;35040575;35041244
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;73;35.0;DM;CTRL_ATT;7000;0;0.0;451;451.3;513;1129;1139.0;1402;889;17.1;206;9.302;35040575;35041258;35041709
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;74;35.0;DM;NAV_PLAN;12;0;0.0;1;3045.4;8300;15;3190.2;8313;925;246.7;899;0.0;26762381;26762395;26762396
06;06_DM_PREEMPTIVO_240MHz_UNICORE.txt;75;35.0;DM;FAIL_SAFE;1;0;0.0;3149;3149.0;3149;3162;3162.0;3162;13;0.0;0;0.0;24855517;24855530;24858679
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;19;5.015;DM;FUS_IMU;1001;8;0.799;2024;2225.3;3058;1087;1355.7;6939;4913;967.6;4913;41.169;5059962;5059022;5062080
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;20;5.015;DM;CTRL_ATT;1001;5;0.5;1349;1366.7;3732;3406;3626.6;5789;3169;400.6;1095;27.868;5059022;5062111;5063483
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;21;5.015;DM;NAV_PLAN;3;1;33.333;8;16373.7;49093;1039;17716.0;49118;2983;1317.3;2958;0.491;5024535;5027518;5027526
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;22;5.015;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.001;0;0;0
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;31;10.015;DM;FUS_IMU;2001;17;0.85;2024;2256.0;3069;1087;1385.9;7572;5196;966.8;5196;42.522;10059962;10059022;10061932
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;32;10.015;DM;CTRL_ATT;2001;9;0.45;1349;1366.2;4157;3406;3656.5;6581;3226;377.4;1156;27.925;10059022;10061963;10063328
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;33;10.015;DM;NAV_PLAN;5;2;40.0;8;22179.2;61767;1039;24377.6;65146;3586;911.0;2958;0.463;9919004;9922590;9922598
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;34;10.015;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;40;15.015;DM;FUS_IMU;3001;26;0.866;2024;2272.7;3069;1087;1403.2;7572;5196;966.6;5196;42.932;15059962;15059022;15061709
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;41;15.015;DM;CTRL_ATT;3001;13;0.433;1349;1365.7;4440;3406;3672.9;6581;3226;364.5;1156;27.926;15059022;15061739;15063104
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;42;15.015;DM;NAV_PLAN;7;3;42.857;8;24105.4;61767;1039;26258.7;65146;3586;1449.9;2958;0.452;14339861;14343251;14343259
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;43;15.015;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;53;20.014;DM;FUS_IMU;4001;37;0.925;2024;2265.0;3069;1087;1403.1;7572;5196;968.6;5196;41.695;20059962;20059022;20061500
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;54;20.014;DM;CTRL_ATT;4001;19;0.475;1349;1367.2;4445;3406;3666.8;6693;3226;368.1;1156;27.945;20059022;20061530;20062882
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;55;20.014;DM;NAV_PLAN;11;5;45.455;8;25781.6;65761;1039;27910.3;68288;3586;1536.7;3392;0.824;19509348;19512767;19512775
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;56;20.014;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;62;25.015;DM;FUS_IMU;5001;41;0.82;2024;2256.9;3069;1087;1386.5;7572;5196;964.9;5196;41.242;25059962;25059022;25061799
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;63;25.015;DM;CTRL_ATT;5001;21;0.42;1349;1365.8;4445;3406;3656.8;6693;3226;373.5;1156;27.918;25059022;25061829;25063213
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;64;25.015;DM;NAV_PLAN;12;5;41.667;8;23633.8;65761;1039;25752.8;68288;3586;1525.8;3392;0.098;24970969;24972982;24972990
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;65;25.015;DM;FAIL_SAFE;1;0;0.0;7622;7622.0;7622;9042;9042.0;9042;1420;0.0;0;0.089;23626086;23627506;23635128
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;67;30.015;DM;FUS_IMU;6001;45;0.75;2024;2251.9;3069;1087;1374.3;7572;5196;962.8;5196;41.224;30059962;30059022;30062041
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;68;30.015;DM;CTRL_ATT;6001;23;0.383;1349;1364.8;4445;3406;3650.5;6693;3339;378.5;1252;27.915;30059022;30062076;30063431
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;69;30.015;DM;NAV_PLAN;12;5;41.667;8;23633.8;65761;1039;25752.8;68288;3586;1525.8;3392;0.0;24970969;24972982;24972990
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;70;30.015;DM;FAIL_SAFE;1;0;0.0;7622;7622.0;7622;9042;9042.0;9042;1420;0.0;0;0.0;23626086;23627506;23635128
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;71;35.015;DM;FUS_IMU;7001;48;0.686;2024;2247.8;3069;1087;1364.8;7572;5196;961.1;5196;41.222;35059962;35059022;35061863
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;72;35.015;DM;CTRL_ATT;7001;25;0.357;1349;1364.0;4445;3406;3645.4;6693;3339;381.1;1252;27.912;35059022;35061897;35063263
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;73;35.015;DM;NAV_PLAN;12;5;41.667;8;23633.8;65761;1039;25752.8;68288;3586;1525.8;3392;0.0;24970969;24972982;24972990
07;07_DM_COOPERATIVO_80MHz_UNICORE.txt;74;35.015;DM;FAIL_SAFE;1;0;0.0;7622;7622.0;7622;9042;9042.0;9042;1420;0.0;0;0.0;23626086;23627506;23635128
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;18;5.012;DM;FUS_IMU;1001;3;0.3;667;669.1;767;173;302.2;5616;4944;442.8;4944;13.555;5056059;5055826;5056495
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;19;5.012;DM;CTRL_ATT;1001;0;0.0;447;451.7;1410;1128;1131.5;2093;896;3.2;211;9.283;5055826;5056505;5056957
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;20;5.012;DM;NAV_PLAN;2;0;0.0;22;4132.5;8243;86;4171.0;8256;64;25.5;51;0.214;4720376;4720389;4728632
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;21;5.012;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;27;10.012;DM;FUS_IMU;2001;5;0.25;667;675.3;790;172;300.9;5616;4944;437.9;4944;13.826;10056059;10055564;10056232
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;28;10.012;DM;CTRL_ATT;2001;0;0.0;447;451.2;1410;1128;1137.1;2093;896;15.0;211;9.29;10055564;10056243;10056694
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;29;10.012;DM;NAV_PLAN;3;0;0.0;5;2756.7;8243;86;2907.0;8256;374;137.3;361;0.103;5876362;5876736;5876741
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;30;10.012;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;36;15.012;DM;FUS_IMU;3001;7;0.233;667;682.4;790;172;306.1;5749;4966;436.3;4966;14.132;15056059;15055826;15056495
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;37;15.012;DM;CTRL_ATT;3001;0;0.0;447;451.0;1410;1128;1144.0;2093;896;28.6;211;9.283;15055826;15056505;15056957
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;38;15.012;DM;NAV_PLAN;5;0;0.0;5;3041.4;8243;19;3138.4;8256;374;154.6;361;0.176;14123176;14123189;14123195
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;39;15.012;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;47;20.012;DM;FUS_IMU;4001;10;0.25;667;682.8;790;172;306.1;5749;4966;436.4;4966;13.876;20056059;20056221;20056894
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;48;20.012;DM;CTRL_ATT;4001;0;0.0;447;450.9;1410;1128;1144.3;2093;896;29.4;211;9.288;20056221;20056904;20057351
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;49;20.012;DM;NAV_PLAN;8;0;0.0;5;3237.6;8243;15;3304.2;8256;374;100.9;361;0.287;19257757;19257770;19263125
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;50;20.012;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;59;25.012;DM;FUS_IMU;5001;12;0.24;667;680.0;790;172;303.4;5749;4966;436.1;4966;13.571;25056059;25055885;25056554
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;60;25.012;DM;CTRL_ATT;5001;0;0.0;446;451.1;1568;1128;1141.8;2251;950;24.1;272;9.296;25055885;25056573;25057020
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;61;25.012;DM;NAV_PLAN;11;0;0.0;5;2841.4;8243;15;2928.5;8256;397;143.1;384;0.271;23043116;23043130;23043135
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;62;25.012;DM;FAIL_SAFE;1;0;0.0;1338;1338.0;1338;1351;1351.0;1351;13;0.0;0;0.03;24747799;24747812;24749150
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;66;30.012;DM;FUS_IMU;6001;14;0.233;667;678.1;790;171;301.4;5749;4966;436.0;4966;13.566;30056059;30055712;30056380
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;67;30.012;DM;CTRL_ATT;6001;0;0.0;446;451.2;1652;1128;1140.1;2334;1042;20.6;364;9.292;30055712;30056394;30056846
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;68;30.012;DM;NAV_PLAN;12;0;0.0;5;2605.1;8243;15;2687.0;8256;397;132.1;384;0.084;26210332;26210357;26210363
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;69;30.012;DM;FAIL_SAFE;1;0;0.0;1338;1338.0;1338;1351;1351.0;1351;13;0.0;0;0.0;24747799;24747812;24749150
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;71;35.012;DM;FUS_IMU;7001;16;0.229;667;676.8;790;171;299.8;5870;5198;435.8;5198;13.564;35056059;35055564;35056232
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;72;35.012;DM;CTRL_ATT;7001;0;0.0;446;451.1;1652;1128;1138.6;2334;1042;18.0;364;9.29;35055564;35056246;35056698
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;73;35.012;DM;NAV_PLAN;12;0;0.0;5;2605.1;8243;15;2687.0;8256;397;132.1;384;0.0;26210332;26210357;26210363
08;08_DM_COOPERATIVO_240MHz_UNICORE.txt;74;35.012;DM;FAIL_SAFE;1;0;0.0;1338;1338.0;1338;1351;1351.0;1351;13;0.0;0;0.0;24747799;24747812;24749150
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;13;5.0;CUSTOM;FUS_IMU;1000;0;0.0;1008;1008.1;1104;938;938.2;1104;0;69.9;71;20.455;5041755;5041685;5042693
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;14;5.0;CUSTOM;CTRL_ATT;1000;0;0.0;671;671.1;739;1694;1694.7;1973;1234;1.0;206;13.824;5041685;5042708;5043379
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;15;5.0;CUSTOM;NAV_PLAN;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.001;0;0;0
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;16;5.0;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.002;0;0;0
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;23;10.0;CUSTOM;FUS_IMU;2000;0;0.0;1008;1008.6;1104;938;938.6;1104;0;70.0;71;20.471;10041755;10041685;10042693
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;24;10.0;CUSTOM;CTRL_ATT;2000;0;0.0;670;671.4;739;1694;1695.5;1973;1234;1.4;206;13.835;10041685;10042708;10043379
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;25;10.0;CUSTOM;NAV_PLAN;3;0;0.0;3;4076.3;12204;16;4907.7;13055;1630;539.0;838;0.293;9036143;9036156;9036159
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;26;10.0;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;36;15.0;CUSTOM;FUS_IMU;3000;0;0.0;1008;1021.2;1187;938;951.2;1117;0;70.0;71;21.216;15041755;15041685;15042859
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;37;15.0;CUSTOM;CTRL_ATT;3000;0;0.0;670;671.4;739;1694;1708.1;1973;1234;26.1;206;13.835;15041685;15042874;15043545
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;38;15.0;CUSTOM;NAV_PLAN;6;0;0.0;2;6778.7;14442;15;7201.2;14456;1630;270.0;838;0.409;14950726;14950740;14964739
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;39;15.0;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;45;20.0;CUSTOM;FUS_IMU;4000;0;0.0;1008;1028.4;1187;938;958.4;1117;0;70.0;71;21.293;20041755;20041685;20042859
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;46;20.0;CUSTOM;CTRL_ATT;4000;0;0.0;670;671.4;739;1694;1715.4;1973;1234;40.5;206;13.83;20041685;20042874;20043545
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;47;20.0;CUSTOM;NAV_PLAN;8;0;0.0;2;6542.4;14442;15;6879.6;14456;1630;236.2;838;0.238;18754221;18754235;18765900
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;48;20.0;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;56;25.0;CUSTOM;FUS_IMU;5000;0;0.0;1008;1025.3;1187;938;955.3;1117;0;70.0;71;20.548;25041755;25041685;25042693
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;57;25.0;CUSTOM;CTRL_ATT;5000;0;0.0;670;671.4;739;1694;1712.3;1973;1234;34.5;206;13.831;25041685;25042708;25043379
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;58;25.0;CUSTOM;NAV_PLAN;11;0;0.0;2;5961.3;14442;15;6302.2;14456;1630;355.4;1009;0.302;23763646;23763661;23763663
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;59;25.0;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;65;30.0;CUSTOM;FUS_IMU;6000;0;0.0;1008;1022.5;1187;938;952.5;1117;0;70.0;71;20.459;30041755;30041685;30042693
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;66;30.0;CUSTOM;CTRL_ATT;6000;0;0.0;670;671.4;739;1694;1709.5;1973;1234;28.9;206;13.828;30041685;30042708;30043379
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;67;30.0;CUSTOM;NAV_PLAN;12;0;0.0;2;5464.7;14442;15;5778.3;14456;1630;325.8;1009;0.058;28613800;28613814;28613816
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;68;30.0;CUSTOM;FAIL_SAFE;1;0;0.0;2010;2010.0;2010;2022;2022.0;2022;12;0.0;0;0.044;27014167;27014179;27016189
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;70;35.0;CUSTOM;FUS_IMU;7000;0;0.0;1008;1020.5;1187;938;950.5;1117;0;70.0;71;20.448;35041755;35041685;35042693
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;71;35.0;CUSTOM;CTRL_ATT;7000;0;0.0;670;671.3;739;1694;1707.3;1973;1234;24.9;206;13.82;35041685;35042708;35043379
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;72;35.0;CUSTOM;NAV_PLAN;12;0;0.0;2;5464.7;14442;15;5778.3;14456;1630;325.8;1009;0.0;28613800;28613814;28613816
E01;EXTRA_01_CUSTOM_PREEMPTIVO_160MHz_UNICORE.txt;73;35.0;CUSTOM;FAIL_SAFE;1;0;0.0;2010;2010.0;2010;2022;2022.0;2022;12;0.0;0;0.0;27014167;27014179;27016189
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;16;5.013;CUSTOM;FUS_IMU;1001;3;0.3;1005;1008.5;1404;401;548.3;6023;5015;515.8;5015;20.424;5056279;5055871;5056879
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;17;5.013;CUSTOM;CTRL_ATT;997;0;0.0;670;671.4;749;1691;1695.9;2000;1257;1.3;237;13.77;5055871;5056895;5057565
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;18;5.013;CUSTOM;NAV_PLAN;1;0;0.0;22;22.0;22;497;497.0;497;475;0.0;0;0.063;3811992;3812467;3812489
